-109.2346609928794,-45.13849432193304
-107.39111770622223,-45.50069526311321
-108.2837626226813,-45.55601492955079
-108.93147736492324,-45.35900699351334
-107.42295882338736,-45.278606256192
-110.01019729992272,-45.080342447164305
-103.7470302554374,-45.73027163797619
-104.66651930947202,-45.67474460035718
-105.91953475958007,-45.33139913659241
-105.0963803510854,-45.89306658415186
-104.01135682459174,-46.26036228099891
-103.85300556108055,-45.70351455980804
-106.66843794220893,-45.54256052948952
-105.02392495092401,-46.07198025725239
-106.4090721184505,-45.77739999954378
-104.3079536624513,-45.805263765189
-104.92351410150876,-45.102509666915786
-104.32166668222285,-45.218447999727935
-106.13331872861404,-45.685106528992264
-105.27237892711189,-45.70340634748612
-105.92867716213797,-45.191651078834816
-104.46132350103358,-45.18306266333158
-106.43508809601214,-45.67966673767255
-104.31324405541584,-45.190334778040345
-105.25052233534264,-45.53885538770759
-103.80882908481355,-45.471409229048085
-105.41842327553721,-46.065168588630975
-105.3692665184397,-45.07818300192402
-104.77395057640075,-46.154178934392874
-104.84643859817099,-45.71665679916527
-106.19386063256864,-45.0314418671254
-106.64734986898067,-45.63575798137669
-104.63136759119766,-45.941742300589596
-103.8596895103878,-45.42225480661128
-105.12412958854141,-46.018452130546564
-104.34934903256479,-45.289582767414686
-111.25126453780008,-45.30488660606584
-110.79719917298367,-45.57525813984045
-108.05776574156866,-46.93589525070903
-107.74177518008997,-45.846216294491555
-108.57544105836963,-46.575156190304845
-108.80277241465555,-46.86409449254396
-109.17056154572168,-46.09685328884518
-109.41540609070982,-46.83552023671295
-109.70365115184977,-46.399230542632765
-107.81322539836724,-46.79851495094823
-108.974756159313,-46.06851242959869
-105.4637927538921,-46.6309554498569
-104.35013060340026,-47.159522430671274
-107.22895601038925,-46.26325461357454
-106.73146337940068,-47.00550374049223
-106.90185069740838,-47.28293595731352
-106.28094542199547,-46.380291214117534
-104.28534324166273,-46.6325046079423
-104.18883311122421,-46.39494626701097
-105.43993011236017,-46.13668592421837
-107.39728184220553,-47.11970838539384
-105.34315683615254,-46.37740606985874
-105.32662218491454,-46.60461776205431
-104.47374656812325,-46.93074822452494
-105.36700848524221,-47.33880112373785
-105.72920060296633,-46.851037783192716
-106.52966057540091,-47.029592515624635
-107.03206141360549,-46.873277521730465
-105.75050922900905,-47.38977488890466
-105.98323004700524,-46.48407044567993
-104.01853354992795,-46.6932699538295
-105.95602865350801,-46.36472045387954
-106.37355882569342,-47.407274321553494
-106.04876224902432,-46.97686783927053
-107.46971620532608,-46.93237668308266
-105.43257037980712,-46.255359643662665
-106.48924008943058,-46.46089054633541
-104.15788843604795,-46.37839563906342
-104.97319067732528,-46.53393613414488
-104.4362039878809,-47.00473860255963
-105.08147855636928,-46.387086992677624
-105.33819122803095,-46.92293769044922
-107.15122134862602,-47.28551284060542
-104.14531992825363,-46.31166856426532
-106.77778451575372,-46.9623600994799
-106.263256427094,-46.52665369666909
-105.66961826973436,-46.341115341548004
-106.65859970760202,-46.456841340808374
-105.6369747373884,-46.541149106754226
-106.13589947396235,-47.11346759641449
-105.0670234450383,-46.28197839826037
-106.29806626544097,-46.100761961172346
-104.50800363676223,-47.3751274092638
-106.13108256445743,-47.34511553208832
-104.21062046857764,-47.04680811521123
-105.78853620968997,-46.4446310888273
-103.9663115683111,-46.393312662535685
-110.53729110586266,-47.03777125857534
-107.37732725715003,-48.56593043360052
-105.36947206924229,-48.08160195432006
-106.29512599902223,-48.938930619248424
-107.39803204183302,-48.27583939331077
-107.32251005294434,-48.248452990585186
-107.74170340645595,-47.96634688460379
-108.14137958708677,-48.4489482574937
-107.90624497245315,-48.590266815919236
-108.34246884245755,-48.53787873175137
-106.83656160443198,-48.16023720292925
-106.2840576151339,-48.449656620059415
-106.50144500100302,-48.477232051892436
-100.14952545836584,-45.099083163866545
-96.09919742221821,-45.23297602870753
-95.28152968921725,-45.41414944146722
-95.13942510179959,-45.306530954271615
-94.48393305325298,-45.26479096774271
-94.03167978014098,-45.12114658925051
-95.78417888394698,-45.36508667596374
-95.6392825290137,-45.38441805713676
-93.77007138648017,-45.17421285674138
-96.56100175222694,-45.15144207032769
-91.58118975738797,-45.70258892896859
-92.46926214099159,-45.605604077753135
-93.05145216646758,-45.51048498935165
-91.93096369118396,-45.70977337184005
-91.00573946882685,-45.505805224720746
-90.34006114966851,-45.27712946502186
-91.3086772678757,-45.10896116851437
-88.3988581390962,-45.41496824809834
