"[180.0, 89.9799733528149, 10.023696528960343]","[179.99999999999798, 89.9799733528149, 10.023696528960343]","[179.99999999999602, 89.9799733528149, 10.023696528960343]","[179.99999999999426, 89.9799733528149, 10.023696528960343]","[179.99999999999272, 89.9799733528149, 10.023696528960343]","[179.99999999999147, 89.9799733528149, 10.023696528960343]","[179.99999999999056, 89.9799733528149, 10.023696528960343]","[179.99999999999008, 89.9799733528149, 10.023696528960343]","[179.99999999998997, 89.9799733528149, 10.023696528960343]","[179.99999999999028, 89.9799733528149, 10.023696528960343]","[179.99999999999096, 89.9799733528149, 10.023696528960343]","[179.99999999999204, 89.9799733528149, 10.023696528960343]","[179.99999999999343, 89.9799733528149, 10.023696528960343]","[179.99999999999514, 89.9799733528149, 10.023696528960343]","[179.999999999997, 89.9799733528149, 10.023696528960343]","[179.99999999999898, 89.9799733528149, 10.023696528960343]","[179.99999999999898, 89.9799733528149, 10.023696528960343]","[179.999999999997, 89.9799733528149, 10.023696528960343]","[179.99999999999514, 89.9799733528149, 10.023696528960343]","[179.99999999999346, 89.9799733528149, 10.023696528960343]","[179.99999999999204, 89.9799733528149, 10.023696528960343]","[179.99999999999096, 89.9799733528149, 10.023696528960343]","[179.99999999999028, 89.9799733528149, 10.023696528960343]","[179.99999999998997, 89.9799733528149, 10.023696528960343]","[179.99999999999008, 89.9799733528149, 10.023696528960343]","[179.99999999999056, 89.9799733528149, 10.023696528960343]","[179.99999999999147, 89.9799733528149, 10.023696528960343]","[179.99999999999272, 89.9799733528149, 10.023696528960343]","[179.99999999999426, 89.9799733528149, 10.023696528960343]","[179.99999999999602, 89.9799733528149, 10.023696528960343]","[179.99999999999798, 89.9799733528149, 10.023696528960343]","[180.0, 89.97997349655101, 10.02376847914587]","[179.99999999999798, 89.97997349655101, 10.02376847914587]","[179.99999999999602, 89.97997349655101, 10.02376847914587]","[179.99999999999426, 89.97997349655101, 10.02376847914587]","[179.99999999999272, 89.97997349655101, 10.02376847914587]","[179.99999999999147, 89.97997349655101, 10.02376847914587]","[179.99999999999056, 89.97997349655101, 10.02376847914587]","[179.99999999999008, 89.97997349655101, 10.02376847914587]","[179.99999999998997, 89.97997349655101, 10.02376847914587]","[179.99999999999028, 89.97997349655101, 10.02376847914587]","[179.99999999999096, 89.97997349655101, 10.02376847914587]","[179.99999999999204, 89.97997349655101, 10.02376847914587]","[179.99999999999343, 89.97997349655101, 10.02376847914587]","[179.99999999999514, 89.97997349655101, 10.02376847914587]","[179.999999999997, 89.97997349655101, 10.02376847914587]","[179.99999999999898, 89.97997349655101, 10.02376847914587]","[179.99999999999898, 89.97997349655101, 10.02376847914587]","[179.999999999997, 89.97997349655101, 10.02376847914587]","[179.99999999999514, 89.97997349655101, 10.02376847914587]","[179.99999999999346, 89.97997349655101, 10.02376847914587]","[179.99999999999204, 89.97997349655101, 10.02376847914587]","[179.99999999999096, 89.97997349655101, 10.02376847914587]","[179.99999999999028, 89.97997349655101, 10.02376847914587]","[179.99999999998997, 89.97997349655101, 10.02376847914587]","[179.99999999999008, 89.97997349655101, 10.02376847914587]","[179.99999999999056, 89.97997349655101, 10.02376847914587]","[179.99999999999147, 89.97997349655101, 10.02376847914587]","[179.99999999999272, 89.97997349655101, 10.02376847914587]","[179.99999999999426, 89.97997349655101, 10.02376847914587]","[179.99999999999602, 89.97997349655101, 10.02376847914587]","[179.99999999999798, 89.97997349655101, 10.02376847914587]","[180.0, 89.97997364030638, 10.023840429331395]","[179.99999999999798, 89.97997364030638, 10.023840429331395]","[179.99999999999602, 89.97997364030638, 10.023840429331395]","[179.99999999999426, 89.97997364030638, 10.023840429331395]","[179.99999999999272, 89.97997364030638, 10.023840429331395]","[179.99999999999147, 89.97997364030638, 10.023840429331395]","[179.99999999999056, 89.97997364030638, 10.023840429331395]","[179.99999999999008, 89.97997364030638, 10.023840429331395]","[179.99999999998997, 89.97997364030638, 10.023840429331395]","[179.99999999999028, 89.97997364030638, 10.023840429331395]","[179.99999999999096, 89.97997364030638, 10.023840429331395]","[179.99999999999204, 89.97997364030638, 10.023840429331395]","[179.99999999999343, 89.97997364030638, 10.023840429331395]","[179.99999999999514, 89.97997364030638, 10.023840429331395]","[179.999999999997, 89.97997364030638, 10.023840429331395]","[179.99999999999898, 89.97997364030638, 10.023840429331395]","[179.99999999999898, 89.97997364030638, 10.023840429331395]","[179.999999999997, 89.97997364030638, 10.023840429331395]","[179.99999999999514, 89.97997364030638, 10.023840429331395]","[179.99999999999346, 89.97997364030638, 10.023840429331395]","[179.99999999999204, 89.97997364030638, 10.023840429331395]","[179.99999999999096, 89.97997364030638, 10.023840429331395]","[179.99999999999028, 89.97997364030638, 10.023840429331395]","[179.99999999998997, 89.97997364030638, 10.023840429331395]","[179.99999999999008, 89.97997364030638, 10.023840429331395]","[179.99999999999056, 89.97997364030638, 10.023840429331395]","[179.99999999999147, 89.97997364030638, 10.023840429331395]","[179.99999999999272, 89.97997364030638, 10.023840429331395]","[179.99999999999426, 89.97997364030638, 10.023840429331395]","[179.99999999999602, 89.97997364030638, 10.023840429331395]","[179.99999999999798, 89.97997364030638, 10.023840429331395]","[180.0, 89.97997378404459, 10.02391237951692]","[179.99999999999798, 89.97997378404459, 10.02391237951692]","[179.99999999999602, 89.97997378404459, 10.02391237951692]","[179.99999999999426, 89.97997378404459, 10.02391237951692]","[179.99999999999272, 89.97997378404459, 10.02391237951692]","[179.99999999999147, 89.97997378404459, 10.02391237951692]","[179.99999999999056, 89.97997378404459, 10.02391237951692]","[179.99999999999008, 89.97997378404459, 10.02391237951692]","[179.99999999998997, 89.97997378404459, 10.02391237951692]","[179.99999999999028, 89.97997378404459, 10.02391237951692]","[179.99999999999096, 89.97997378404459, 10.02391237951692]","[179.99999999999204, 89.97997378404459, 10.02391237951692]","[179.99999999999343, 89.97997378404459, 10.02391237951692]","[179.99999999999514, 89.97997378404459, 10.02391237951692]","[179.999999999997, 89.97997378404459, 10.02391237951692]","[179.99999999999898, 89.97997378404459, 10.02391237951692]","[179.99999999999898, 89.97997378404459, 10.02391237951692]","[179.999999999997, 89.97997378404459, 10.02391237951692]","[179.99999999999514, 89.97997378404459, 10.02391237951692]","[179.99999999999346, 89.97997378404459, 10.02391237951692]","[179.99999999999204, 89.97997378404459, 10.02391237951692]","[179.99999999999096, 89.97997378404459, 10.02391237951692]","[179.99999999999028, 89.97997378404459, 10.02391237951692]","[179.99999999998997, 89.97997378404459, 10.02391237951692]","[179.99999999999008, 89.97997378404459, 10.02391237951692]","[179.99999999999056, 89.97997378404459, 10.02391237951692]","[179.99999999999147, 89.97997378404459, 10.02391237951692]","[179.99999999999272, 89.97997378404459, 10.02391237951692]","[179.99999999999426, 89.97997378404459, 10.02391237951692]","[179.99999999999602, 89.97997378404459, 10.02391237951692]","[179.99999999999798, 89.97997378404459, 10.02391237951692]","[180.0, 89.9799739277838, 10.023984329702445]","[179.99999999999798, 89.9799739277838, 10.023984329702445]","[179.99999999999602, 89.9799739277838, 10.023984329702445]","[179.99999999999426, 89.9799739277838, 10.023984329702445]","[179.99999999999272, 89.9799739277838, 10.023984329702445]","[179.99999999999147, 89.9799739277838, 10.023984329702445]","[179.99999999999056, 89.9799739277838, 10.023984329702445]","[179.99999999999008, 89.9799739277838, 10.023984329702445]","[179.99999999998997, 89.9799739277838, 10.023984329702445]","[179.99999999999028, 89.9799739277838, 10.023984329702445]","[179.99999999999096, 89.9799739277838, 10.023984329702445]","[179.99999999999204, 89.9799739277838, 10.023984329702445]","[179.99999999999343, 89.9799739277838, 10.023984329702445]","[179.99999999999514, 89.9799739277838, 10.023984329702445]","[179.999999999997, 89.9799739277838, 10.023984329702445]","[179.99999999999898, 89.9799739277838, 10.023984329702445]","[179.99999999999898, 89.9799739277838, 10.023984329702445]","[179.999999999997, 89.9799739277838, 10.023984329702445]","[179.99999999999514, 89.9799739277838, 10.023984329702445]","[179.99999999999346, 89.9799739277838, 10.023984329702445]","[179.99999999999204, 89.9799739277838, 10.023984329702445]","[179.99999999999096, 89.9799739277838, 10.023984329702445]","[179.99999999999028, 89.9799739277838, 10.023984329702445]","[179.99999999998997, 89.9799739277838, 10.023984329702445]","[179.99999999999008, 89.9799739277838, 10.023984329702445]","[179.99999999999056, 89.9799739277838, 10.023984329702445]","[179.99999999999147, 89.9799739277838, 10.023984329702445]","[179.99999999999272, 89.9799739277838, 10.023984329702445]","[179.99999999999426, 89.9799739277838, 10.023984329702445]","[179.99999999999602, 89.9799739277838, 10.023984329702445]","[179.99999999999798, 89.9799739277838, 10.023984329702445]","[180.0, 89.97997407154226, 10.024056279887969]","[179.99999999999798, 89.97997407154226, 10.024056279887969]","[179.99999999999602, 89.97997407154226, 10.024056279887969]","[179.99999999999426, 89.97997407154226, 10.024056279887969]","[179.99999999999272, 89.97997407154226, 10.024056279887969]","[179.99999999999147, 89.97997407154226, 10.024056279887969]","[179.99999999999056, 89.97997407154226, 10.024056279887969]","[179.99999999999008, 89.97997407154226, 10.024056279887969]","[179.99999999998997, 89.97997407154226, 10.024056279887969]","[179.99999999999028, 89.97997407154226, 10.024056279887969]","[179.99999999999096, 89.97997407154226, 10.024056279887969]","[179.99999999999204, 89.97997407154226, 10.024056279887969]","[179.99999999999343, 89.97997407154226, 10.024056279887969]","[179.99999999999514, 89.97997407154226, 10.024056279887969]","[179.999999999997, 89.97997407154226, 10.024056279887969]","[179.99999999999898, 89.97997407154226, 10.024056279887969]","[179.99999999999898, 89.97997407154226, 10.024056279887969]","[179.999999999997, 89.97997407154226, 10.024056279887969]","[179.99999999999514, 89.97997407154226, 10.024056279887969]","[179.99999999999346, 89.97997407154226, 10.024056279887969]","[179.99999999999204, 89.97997407154226, 10.024056279887969]","[179.99999999999096, 89.97997407154226, 10.024056279887969]","[179.99999999999028, 89.97997407154226, 10.024056279887969]","[179.99999999998997, 89.97997407154226, 10.024056279887969]","[179.99999999999008, 89.97997407154226, 10.024056279887969]","[179.99999999999056, 89.97997407154226, 10.024056279887969]","[179.99999999999147, 89.97997407154226, 10.024056279887969]","[179.99999999999272, 89.97997407154226, 10.024056279887969]","[179.99999999999426, 89.97997407154226, 10.024056279887969]","[179.99999999999602, 89.97997407154226, 10.024056279887969]","[179.99999999999798, 89.97997407154226, 10.024056279887969]","[-180.0, -0.010012744785237587, 10.024275820670935]","[-180.0, -0.010012744785238257, 10.024275820670935]","[-180.0, -0.010012744785240012, 10.024275820670935]","[-180.0, -0.010012744785242179, 10.024275820670935]","[-180.0, -0.010012744785243935, 10.024275820670935]","[180.0, -0.010012744785244604, 10.024275820670935]","[180.0, -0.010012744785243935, 10.024275820670935]","[180.0, -0.010012744785242179, 10.024275820670935]","[180.0, -0.010012744785240012, 10.024275820670935]","[180.0, -0.010012744785238257, 10.024275820670935]"
"[180.0, -44.98968671852397, 12.35012447168246]","[168.39172320209977, -44.98992185501953, 12.350073769994697]","[156.78325721786297, -44.99061766060487, 12.349923739445204]","[145.17442057062235, -44.991745713101324, 12.349680518842009]","[133.56504689317586, -44.993259925273016, 12.34935406052434]","[121.95499171959331, -44.99509841620649, 12.348957723745482]","[110.34413839410202, -44.997186026730326, 12.348507728713633]","[98.7324028560513, -44.99943737880339, 12.3480224934853]","[87.11973710360547, -45.001760356475735, 12.347521880704853]","[75.5061311907725, -45.004059868250906, 12.34702638490287]","[63.8916136708622, -45.00624173826195, 12.346556293547867]","[52.276250462343036, -45.00821656726792, 12.346130856181638]","[40.66014217787638, -45.00990340452833, 12.345767495701327]","[29.0434200213664, -45.01123307830997, 12.345481094181958]","[17.426240418367694, -45.012151046020065, 12.345283382620918]","[5.808778599360505, -45.012619644320765, 12.345182459747576]","[5.808778599360505, -45.012619644320765, 12.345182459747576]","[17.426240418367723, -45.012151046020065, 12.345283382620918]","[29.0434200213664, -45.01123307830997, 12.345481094181958]","[40.66014217787641, -45.00990340452833, 12.345767495701327]","[52.276250462343036, -45.00821656726792, 12.346130856181638]","[63.8916136708622, -45.00624173826195, 12.346556293547867]","[75.50613119077252, -45.004059868250906, 12.34702638490287]","[87.1197371036055, -45.001760356475735, 12.347521880704853]","[98.73240285605134, -44.99943737880339, 12.3480224934853]","[110.34413839410202, -44.997186026730326, 12.348507728713633]","[121.95499171959331, -44.99509841620649, 12.348957723745482]","[133.56504689317586, -44.993259925273016, 12.34935406052434]","[145.17442057062237, -44.991745713101324, 12.349680518842009]","[156.783257217863, -44.99061766060487, 12.349923739445204]","[168.39172320209977, -44.98992185501953, 12.350073769994697]","[180.0, -44.98945064450558, 12.350073604478714]","[168.39172320209977, -44.98968578100043, 12.350022902582124]","[156.78325721786297, -44.9903815865838, 12.349872871414675]","[145.17442057062235, -44.991509639077364, 12.349629649809653]","[133.56504689317586, -44.99302385124575, 12.349303190147243]","[121.95499171959331, -44.99486234217607, 12.348906851735707]","[110.34413839410202, -44.99694995269751, 12.348456854850012]","[98.7324028560513, -44.999201304769414, 12.3479716176225]","[87.11973710360547, -45.001524282442084, 12.347471002779356]","[75.5061311907725, -45.0038237942191, 12.346975504935594]","[63.8916136708622, -45.00600566423329, 12.346505411643344]","[52.276250462343036, -45.0079804932433, 12.34607997252376]","[40.66014217787638, -45.00966733050805, 12.345716610545836]","[29.0434200213664, -45.01099700429369, 12.34543020784598]","[17.426240418367694, -45.01191497200685, 12.345232495469986]","[5.808778599360505, -45.0123835703092, 12.345131572180637]","[5.808778599360505, -45.0123835703092, 12.345131572180637]","[17.426240418367723, -45.01191497200685, 12.345232495469986]","[29.0434200213664, -45.01099700429369, 12.34543020784598]","[40.66014217787641, -45.00966733050805, 12.345716610545836]","[52.276250462343036, -45.0079804932433, 12.34607997252376]","[63.8916136708622, -45.00600566423329, 12.346505411643344]","[75.50613119077252, -45.0038237942191, 12.346975504935594]","[87.1197371036055, -45.001524282442084, 12.347471002779356]","[98.73240285605134, -44.999201304769414, 12.3479716176225]","[110.34413839410202, -44.99694995269751, 12.348456854850012]","[121.95499171959331, -44.99486234217607, 12.348906851735707]","[133.56504689317586, -44.99302385124575, 12.349303190147243]","[145.17442057062237, -44.991509639077364, 12.349629649809653]","[156.783257217863, -44.9903815865838, 12.349872871414675]","[168.39172320209977, -44.98968578100043, 12.350022902582124]","[180.0, -44.98921456854251, 12.350022737484634]","[168.39172320209977, -44.98944970503665, 12.349972035379214]","[156.78325721786297, -44.99014551061801, 12.349822003593808]","[145.17442057062235, -44.99127356310859, 12.349578780986958]","[133.56504689317586, -44.992787775273555, 12.3492523199798]","[121.95499171959331, -44.99462626620061, 12.348855979935578]","[110.34413839410202, -44.996713876719525, 12.348405981196029]","[98.7324028560513, -44.998965228790105, 12.34792074196933]","[87.11973710360547, -45.00128820646293, 12.347420125063481]","[75.5061311907725, -45.00358771824165, 12.34692462517793]","[63.8916136708622, -45.00576958825885, 12.346454529948424]","[52.276250462343036, -45.007744417272754, 12.34602908907548]","[40.66014217787638, -45.00943125454174, 12.345665725599934]","[29.0434200213664, -45.01076092833128, 12.34537932171959]","[17.426240418367694, -45.011678896047435, 12.345181608528636]","[5.808778599360505, -45.0121474943514, 12.345080684823277]","[5.808778599360505, -45.0121474943514, 12.345080684823277]","[17.426240418367723, -45.011678896047435, 12.345181608528636]","[29.0434200213664, -45.01076092833128, 12.34537932171959]","[40.66014217787641, -45.00943125454174, 12.345665725599934]","[52.276250462343036, -45.007744417272754, 12.34602908907548]","[63.8916136708622, -45.00576958825885, 12.346454529948424]","[75.50613119077252, -45.00358771824165, 12.34692462517793]","[87.1197371036055, -45.00128820646293, 12.347420125063481]","[98.73240285605134, -44.998965228790105, 12.34792074196933]","[110.34413839410202, -44.996713876719525, 12.348405981196029]","[121.95499171959331, -44.99462626620061, 12.348855979935578]","[133.56504689317586, -44.992787775273555, 12.3492523199798]","[145.17442057062237, -44.99127356310859, 12.349578780986958]","[156.783257217863, -44.99014551061801, 12.349822003593808]","[168.39172320209977, -44.98944970503665, 12.349972035379214]","[180.0, -44.98897849063475, 12.349971870700221]","[168.39172320209977, -44.98921362712817, 12.349921168385968]","[156.78325721786297, -44.98990943270746, 12.349771135982602]","[145.17442057062235, -44.99103748519497, 12.349527912373922]","[133.56504689317586, -44.99255169735642, 12.349201450022012]","[121.95499171959331, -44.99439018828009, 12.348805108345097]","[110.34413839410202, -44.99647779879634, 12.348355107751685]","[98.7324028560513, -44.99872915086543, 12.347869866525794]","[87.11973710360547, -45.00105212853828, 12.347369247557225]","[75.5061311907725, -45.00335164031852, 12.34687374562988]","[63.8916136708622, -45.0055335103386, 12.34640364846311]","[52.276250462343036, -45.00750833935628, 12.345978205836795]","[40.66014217787638, -45.009195176629355, 12.345614840863627]","[29.0434200213664, -45.010524850422726, 12.345328435802788]","[17.426240418367694, -45.0114428181418, 12.34513072179687]","[5.808778599360505, -45.011911416447354, 12.345029797675501]","[5.808778599360505, -45.011911416447354, 12.345029797675501]","[17.426240418367723, -45.0114428181418, 12.34513072179687]","[29.0434200213664, -45.010524850422726, 12.345328435802788]","[40.66014217787641, -45.009195176629355, 12.345614840863627]","[52.276250462343036, -45.00750833935628, 12.345978205836795]","[63.8916136708622, -45.0055335103386, 12.34640364846311]","[75.50613119077252, -45.00335164031852, 12.34687374562988]","[87.1197371036055, -45.00105212853828, 12.347369247557225]","[98.73240285605134, -44.99872915086543, 12.347869866525794]","[110.34413839410202, -44.99647779879634, 12.348355107751685]","[121.95499171959331, -44.99439018828009, 12.348805108345097]","[133.56504689317586, -44.99255169735642, 12.349201450022012]","[145.17442057062237, -44.99103748519497, 12.349527912373922]","[156.783257217863, -44.98990943270746, 12.349771135982602]","[168.39172320209977, -44.98921362712817, 12.349921168385968]","[180.0, -44.98874241078228, 12.349921004125479]","[168.39172320209977, -44.98897754727496, 12.349870301602392]","[156.78325721786297, -44.98967335285214, 12.349720268581063]","[145.17442057062235, -44.990801405336526, 12.349477043970547]","[133.56504689317586, -44.99231561749434, 12.349150580273879]","[121.95499171959331, -44.9941541084145, 12.348754236964265]","[110.34413839410202, -44.99624171892793, 12.348304234516982]","[98.7324028560513, -44.998493070995394, 12.34781899129189]","[87.11973710360547, -45.000816048668085, 12.347318370260597]","[75.5061311907725, -45.00311556044971, 12.346822866291447]","[63.8916136708622, -45.005297430472496, 12.346352767187406]","[52.276250462343036, -45.00727225949382, 12.345927322807714]","[40.66014217787638, -45.008959096770894, 12.345563956336914]","[29.0434200213664, -45.01028877056799, 12.345277550095576]","[17.426240418367694, -45.011206738289935, 12.345079835274694]","[5.808778599360505, -45.011675336597044, 12.34497891073731]","[5.808778599360505, -45.011675336597044, 12.34497891073731]","[17.426240418367723, -45.011206738289935, 12.345079835274694]","[29.0434200213664, -45.01028877056799, 12.345277550095576]","[40.66014217787641, -45.008959096770894, 12.345563956336914]","[52.276250462343036, -45.00727225949382, 12.345927322807714]","[63.8916136708622, -45.005297430472496, 12.346352767187406]","[75.50613119077252, -45.00311556044971, 12.346822866291447]","[87.1197371036055, -45.000816048668085, 12.347318370260597]","[98.73240285605134, -44.998493070995394, 12.34781899129189]","[110.34413839410202, -44.99624171892793, 12.348304234516982]","[121.95499171959331, -44.9941541084145, 12.348754236964265]","[133.56504689317586, -44.99231561749434, 12.349150580273879]","[145.17442057062237, -44.990801405336526, 12.349477043970547]","[156.783257217863, -44.98967335285214, 12.349720268581063]","[168.39172320209977, -44.98897754727496, 12.349870301602392]","[180.0, -44.98850632898509, 12.349870137760407]","[168.39172320209977, -44.988741465477005, 12.349819435028488]","[156.78325721786297, -44.98943727105201, 12.349669401389194]","[145.17442057062235, -44.99056532353321, 12.349426175776836]","[133.56504689317586, -44.99207953568729, 12.349099710735405]","[121.95499171959331, -44.99391802660381, 12.348703365793085]","[110.34413839410202, -44.99600563711429, 12.348253361491926]","[98.7324028560513, -44.99825698917998, 12.34776811626762]","[87.11973710360547, -45.00057996685234, 12.347267493173598]","[75.5061311907725, -45.00287947863519, 12.346771987162635]","[63.8916136708622, -45.00506134866055, 12.346301886121315]","[52.276250462343036, -45.007036177685364, 12.345876439988238]","[40.66014217787638, -45.00872301496633, 12.345513072019799]","[29.0434200213664, -45.01005268876706, 12.345226664597957]","[17.426240418367694, -45.01097065649182, 12.345028948962106]","[5.808778599360505, -45.01143925480045, 12.344928024008707]","[5.808778599360505, -45.01143925480045, 12.344928024008707]","[17.426240418367723, -45.01097065649182, 12.345028948962106]","[29.0434200213664, -45.01005268876706, 12.345226664597957]","[40.66014217787641, -45.00872301496633, 12.345513072019799]","[52.276250462343036, -45.007036177685364, 12.345876439988238]","[63.8916136708622, -45.00506134866055, 12.346301886121315]","[75.50613119077252, -45.00287947863519, 12.346771987162635]","[87.1197371036055, -45.00057996685234, 12.347267493173598]","[98.73240285605134, -44.99825698917998, 12.34776811626762]","[110.34413839410202, -44.99600563711429, 12.348253361491926]","[121.95499171959331, -44.99391802660381, 12.348703365793085]","[133.56504689317586, -44.99207953568729, 12.349099710735405]","[145.17442057062237, -44.99056532353321, 12.349426175776836]","[156.783257217863, -44.98943727105201, 12.349669401389194]","[168.39172320209977, -44.988741465477005, 12.349819435028488]","[7.016886108546738e-15, -45.00646928458213, 12.34847569769386]","[30.44701502880874, -34.901269470191586, 12.34823914423253]","[43.56372156462804, -12.629510420007767, 12.347619817767468]","[43.56372156462804, 12.613645329667685, 12.346854245224462]","[30.44701502880874, 34.88793458786208, 12.346234849288454]","[0.0, 44.99497330721887, 12.345998252891716]","[-30.44701502880874, 34.88793458786208, 12.346234849288454]","[-43.56372156462804, 12.613645329667685, 12.346854245224462]","[-43.56372156462804, -12.629510420007767, 12.347619817767468]","[-30.44701502880874, -34.901269470191586, 12.34823914423253]"
